subject,phase,angle,muscle,r,p,n
subject_600,Vo2max,Frontal,MTL,-0.034883041394277746,0.7930989360401742,59
subject_600,Vo2max,Frontal,MTR,-0.013934512514068055,0.9165757958800207,59
subject_600,Vo2max,Frontal,SCML,-0.31759466105889333,0.014241239969064784,59
subject_600,Vo2max,Frontal,SCMR,-0.13864372350406637,0.2949958547436328,59
subject_600,Vo2max,Frontal,STL,0.185918193811861,0.15858834260859336,59
subject_600,Vo2max,Frontal,UTL,-0.052605122746062286,0.6923290716242096,59
subject_600,Vo2max,Frontal,UTR,-0.07383421228091765,0.5783773856196117,59
subject_600,Vo2max,Horizontal,MTL,-0.19021969995017765,0.14900464190223003,59
subject_600,Vo2max,Horizontal,MTR,-0.019454287494904528,0.8837258062979986,59
subject_600,Vo2max,Horizontal,SCML,-0.2831679624258326,0.029764480122184623,59
subject_600,Vo2max,Horizontal,SCMR,-0.12753366246659636,0.33575681777208854,59
subject_600,Vo2max,Horizontal,STL,0.09294826247565498,0.4838077607886825,59
subject_600,Vo2max,Horizontal,UTL,-0.06917079998188277,0.6026682944049387,59
subject_600,Vo2max,Horizontal,UTR,-0.2572289124326265,0.049209652683785486,59
subject_600,WanT,Sagittal,MTL,0.1080760874619192,0.5627825474192996,31
subject_600,WanT,Sagittal,MTR,0.5980614952246652,0.000380412626398407,31
subject_600,WanT,Sagittal,SCML,0.3120848817720588,0.08741465935523134,31
subject_600,WanT,Sagittal,SCMR,0.5596074566146191,0.0010634692030297799,31
subject_600,WanT,Sagittal,STL,0.12406487193662259,0.5060799500091235,31
subject_600,WanT,Sagittal,UTL,0.10888564616949911,0.5598432824311582,31
subject_600,WanT,Sagittal,UTR,0.17122166665315286,0.35706485540096544,31
subject_600,WanT,Frontal,MTL,-0.06934512116002504,0.710877630436524,31
subject_600,WanT,Frontal,MTR,-0.32721405079692434,0.07236511239277722,31
subject_600,WanT,Frontal,SCML,-0.33565147998749767,0.06489278441008121,31
subject_600,WanT,Frontal,SCMR,-0.33486047100088145,0.06556658932164994,31
subject_600,WanT,Frontal,STL,-0.15899280630986734,0.3929333731993286,31
subject_600,WanT,Frontal,UTL,-0.18957848712569583,0.3070399098493342,31
subject_600,WanT,Frontal,UTR,-0.2515408577439692,0.17224267420442832,31
subject_600,WanT,Horizontal,MTL,-0.5002322809150082,0.004160322962136324,31
subject_600,WanT,Horizontal,MTR,-0.10600490163434384,0.5703343323685909,31
subject_600,WanT,Horizontal,SCML,-0.4815255335677711,0.006094564839825174,31
subject_600,WanT,Horizontal,SCMR,-0.47875416359040257,0.006437867619276043,31
subject_600,WanT,Horizontal,STL,-0.3956130642693485,0.02760053019867311,31
subject_600,WanT,Horizontal,UTL,-0.4697472111639551,0.007669608029171905,31
subject_600,WanT,Horizontal,UTR,-0.3872989543372432,0.03135139901282053,31
subject_600,Warmup,Sagittal,MTL,0.20884103974154666,0.10626250343331689,61
subject_600,Warmup,Sagittal,MTR,0.15247423484043018,0.24075582758748895,61
subject_600,Warmup,Sagittal,SCML,-0.23021755670815713,0.07427452295192594,61
subject_600,Warmup,Sagittal,SCMR,0.2082617303386575,0.1072580018978855,61
subject_600,Warmup,Sagittal,STL,-0.5553839245498496,3.389273343602749e-06,61
subject_600,Warmup,Sagittal,UTL,-0.03490339152407264,0.7894337722651067,61
subject_600,Warmup,Sagittal,UTR,-0.25663406547990336,0.04588126542116379,61
subject_600,Warmup,Frontal,MTL,-0.08993047565674238,0.49066765842061216,61
subject_600,Warmup,Frontal,MTR,-0.26215582054654146,0.04125171594342491,61
subject_600,Warmup,Frontal,SCML,0.2914862452216515,0.022653815058659148,61
subject_600,Warmup,Frontal,SCMR,0.0099384083609877,0.9394051953289219,61
subject_600,Warmup,Frontal,STL,0.4097775447377978,0.0010397015704683924,61
subject_600,Warmup,Frontal,UTL,-0.2817902370645903,0.027798658295246963,61
subject_600,Warmup,Frontal,UTR,-0.0042420035687142634,0.9741165169933502,61
subject_600,Warmup,Horizontal,MTL,-0.1270001270001905,0.3293921157219963,61
subject_600,Warmup,Horizontal,MTR,0.27940027940041906,0.029207679667607084,61
subject_600,Warmup,Horizontal,SCML,0.16298349631691111,0.2094719633543414,61
subject_600,Warmup,Horizontal,SCMR,0.06138339471675874,0.6383942688927997,61
subject_600,Warmup,Horizontal,STL,0.3661836995172159,0.003703610514197281,61
subject_600,Warmup,Horizontal,UTL,0.09313342646680636,0.4752884271015852,61
subject_600,Warmup,Horizontal,UTR,0.254000254000381,0.048235173253821415,61
subject_601,Cooldown,Sagittal,MTL,0.0348899674060752,0.78951290015428,61
subject_601,Cooldown,Sagittal,MTR,-0.22307687395633338,0.08397178754321892,61
subject_601,Cooldown,Sagittal,SCML,0.6093840660124616,1.8686664352520884e-07,61
subject_601,Cooldown,Sagittal,SCMR,0.6015577674413735,2.9403666951572373e-07,61
subject_601,Cooldown,Sagittal,STL,0.5011293906725138,3.895252270572867e-05,61
subject_601,Cooldown,Sagittal,STR,0.32290322775818614,0.011143352365104343,61
subject_601,Cooldown,Sagittal,UTL,0.17146708687566056,0.18639953830793615,61
subject_601,Cooldown,Sagittal,UTR,-0.07374781345833151,0.5721806006738317,61
subject_601,Cooldown,Frontal,MTL,0.18537793329987803,0.1713614690508573,56
subject_601,Cooldown,Frontal,MTR,0.09271005628967735,0.4967598779333017,56
subject_601,Cooldown,Frontal,SCML,0.06436558048136835,0.637431230029159,56
subject_601,Cooldown,Frontal,SCMR,-0.05761689576510431,0.6731772820617119,56
subject_601,Cooldown,Frontal,STL,0.07895961118028934,0.5629555933111655,56
subject_601,Cooldown,Frontal,STR,-0.3096802699175664,0.020201604926143767,56
subject_601,Cooldown,Frontal,UTL,0.07832692198813962,0.5660980080977325,56
subject_601,Cooldown,Frontal,UTR,0.021680149650998255,0.8739850108122396,56
subject_601,Cooldown,Horizontal,MTL,-0.24480371452496621,0.05724093130246085,61
subject_601,Cooldown,Horizontal,MTR,-0.03558866903631766,0.7853972609503306,61
subject_601,Cooldown,Horizontal,SCML,-0.18994662408732862,0.14258699304542916,61
subject_601,Cooldown,Horizontal,SCMR,-0.2983271073064104,0.01952999962885905,61
subject_601,Cooldown,Horizontal,STL,-0.04264322769144572,0.7441878816658795,61
subject_601,Cooldown,Horizontal,STR,-0.2731974356791881,0.03314636041556816,61
subject_601,Cooldown,Horizontal,UTL,-0.16787041814665424,0.19594708324037763,61
subject_601,Cooldown,Horizontal,UTR,0.06317515213547514,0.6286061128097145,61
subject_601,Second_threshold,Sagittal,MTL,-0.08915479516171328,0.501903467406327,59
subject_601,Second_threshold,Sagittal,MTR,-0.009895309147437163,0.9407057649445392,59
subject_601,Second_threshold,Sagittal,SCML,0.43966216721750223,0.0004937857597133573,59
subject_601,Second_threshold,Sagittal,SCMR,0.46857199198158334,0.00018190967239008524,59
subject_601,Second_threshold,Sagittal,STL,0.48603430224176647,9.519571659292851e-05,59
subject_601,Second_threshold,Sagittal,STR,0.16075026722846453,0.2238875001953706,59
subject_601,Second_threshold,Sagittal,UTL,-0.026161127778681913,0.8440767475947545,59
subject_601,Second_threshold,Sagittal,UTR,0.010768424660446325,0.9354845836540523,59
subject_601,Second_threshold,Frontal,MTL,,,43
subject_601,Second_threshold,Frontal,MTR,,,43
subject_601,Second_threshold,Frontal,SCML,,,43
subject_601,Second_threshold,Frontal,SCMR,,,43
subject_601,Second_threshold,Frontal,STL,,,43
subject_601,Second_threshold,Frontal,STR,,,43
subject_601,Second_threshold,Frontal,UTL,,,43
subject_601,Second_threshold,Frontal,UTR,,,43
subject_601,Second_threshold,Horizontal,MTL,-0.028365431446558773,0.8311240830586457,59
subject_601,Second_threshold,Horizontal,MTR,0.26947159874230836,0.039025981662292826,59
subject_601,Second_threshold,Horizontal,SCML,-0.14182715723279388,0.2839383712397942,59
subject_601,Second_threshold,Horizontal,SCMR,-0.09522680557059017,0.4731066048491961,59
subject_601,Second_threshold,Horizontal,STL,0.15398377070989047,0.2442516175432245,59
subject_601,Second_threshold,Horizontal,STR,0.028365431446558773,0.8311240830586457,59
subject_601,Second_threshold,Horizontal,UTL,0.06483527187784863,0.6256436556508962,59
subject_601,Second_threshold,Horizontal,UTR,0.17019258867935266,0.19749232344874793,59
subject_601,Vo2max,Sagittal,MTL,-0.7881422396884482,1.5727901339269358e-09,40
subject_601,Vo2max,Sagittal,MTR,-0.5721700569963111,0.00011461179074052977,40
subject_601,Vo2max,Sagittal,SCML,0.8125704830617807,1.929430851754576e-10,40
subject_601,Vo2max,Sagittal,SCMR,0.9146388797922165,1.5828402910789083e-16,40
subject_601,Vo2max,Sagittal,STL,-0.18680978362629846,0.24841022052969597,40
subject_601,Vo2max,Sagittal,STR,0.04573194398961083,0.7793170210578609,40
subject_601,Vo2max,Sagittal,UTL,0.829234711099403,3.840777426186272e-11,40
subject_601,Vo2max,Sagittal,UTR,-0.1635177376191675,0.31336340735043655,40
subject_601,Vo2max,Horizontal,MTL,0.02319270647309505,0.8870395647658526,40
subject_601,Vo2max,Horizontal,MTR,0.07260779729189668,0.6561471084409154,40
subject_601,Vo2max,Horizontal,SCML,-0.05401184345310874,0.7406365617995733,40
subject_601,Vo2max,Horizontal,SCMR,-0.10875498846167543,0.504132546465905,40
subject_601,Vo2max,Horizontal,STL,-0.1615131721054277,0.3194133978604541,40
subject_601,Vo2max,Horizontal,STR,0.13184322328399078,0.4173900960663211,40
subject_601,Vo2max,Horizontal,UTL,-0.1069789703984204,0.5111621576429004,40
subject_601,Vo2max,Horizontal,UTR,-0.1642294350257001,0.31123296420832736,40
subject_601,WanT,Sagittal,MTL,-0.36972568161757474,0.04064515165093174,31
subject_601,WanT,Sagittal,MTR,-0.13952798912378614,0.45409351242974355,31
subject_601,WanT,Sagittal,SCML,-0.12754831328992572,0.49411630465640904,31
subject_601,WanT,Sagittal,SCMR,-0.1954331430151348,0.29206047702293886,31
subject_601,WanT,Sagittal,STL,-0.32814915960594143,0.071505525915044,31
subject_601,WanT,Sagittal,STR,-0.3666720387579632,0.042465185711954165,31
subject_601,WanT,Sagittal,UTL,0.07187805500316256,0.7007918135401617,31
subject_601,WanT,Sagittal,UTR,-0.07469680225818853,0.6896264349497885,31
subject_601,WanT,Frontal,MTL,,,16
subject_601,WanT,Frontal,MTR,,,16
subject_601,WanT,Frontal,SCML,,,16
subject_601,WanT,Frontal,SCMR,,,16
subject_601,WanT,Frontal,STL,,,16
subject_601,WanT,Frontal,STR,,,16
subject_601,WanT,Frontal,UTL,,,16
subject_601,WanT,Frontal,UTR,,,16
subject_601,WanT,Horizontal,MTL,-0.4756680361819168,0.006839407377924441,31
subject_601,WanT,Horizontal,MTR,-0.39047376104485704,0.029873037856167364,31
subject_601,WanT,Horizontal,SCML,-0.12069188977750127,0.5178001657840174,31
subject_601,WanT,Horizontal,SCMR,-0.3478766234763272,0.055151413902055746,31
subject_601,WanT,Horizontal,STL,-0.39047376104485704,0.029873037856167364,31
subject_601,WanT,Horizontal,STR,-0.4969666049661817,0.004453864460577574,31
subject_601,WanT,Horizontal,UTL,-0.31237900883588565,0.08710094013101013,31
subject_601,WanT,Horizontal,UTR,-0.39047376104485704,0.029873037856167364,31
subject_601,Warmup,Sagittal,MTL,0.12868902977796343,0.3229480518372793,61
subject_601,Warmup,Sagittal,MTR,0.01399806045300778,0.9147320324364167,61
subject_601,Warmup,Sagittal,SCML,0.2790008431662902,0.02944891273849257,61
subject_601,Warmup,Sagittal,SCMR,0.25909507736617104,0.043767800319682686,61
subject_601,Warmup,Sagittal,STL,-0.11620427315771324,0.3724813953975326,61
subject_601,Warmup,Sagittal,STR,0.17475749068671875,0.17796254611518314,61
subject_601,Warmup,Sagittal,UTL,0.10322478259213848,0.4285644223124707,61
subject_601,Warmup,Sagittal,UTR,0.35446232082668355,0.005066171418448631,61
subject_601,Warmup,Frontal,MTL,0.4474317316212444,0.013169121443694606,30
subject_601,Warmup,Frontal,MTR,0.032313203601534266,0.8653953041512121,30
subject_601,Warmup,Frontal,SCML,-0.05047463920239658,0.7911000219548995,30
subject_601,Warmup,Frontal,SCMR,0.6028653168286247,0.0004220586069283513,30
subject_601,Warmup,Frontal,STL,0.037030459601758235,0.8459627269545464,30
subject_601,Warmup,Frontal,STR,0.32407548721538737,0.08061791973413557,30
subject_601,Warmup,Frontal,UTL,0.38115428481809754,0.03769614552728824,30
subject_601,Warmup,Frontal,UTR,0.4875284076231483,0.006281810859658434,30
subject_601,Warmup,Horizontal,MTL,-0.2610180151684905,0.04217273836059563,61
subject_601,Warmup,Horizontal,MTR,-0.15538485470579497,0.2317875228103547,61
subject_601,Warmup,Horizontal,SCML,0.037102958418582646,0.7764976497151685,61
subject_601,Warmup,Horizontal,SCMR,-0.5284252635611599,1.2018189192624367e-05,61
subject_601,Warmup,Horizontal,STL,-0.1072872259166708,0.4105170330237522,61
subject_601,Warmup,Horizontal,STR,-0.219601513507188,0.08903949058888391,61
subject_601,Warmup,Horizontal,UTL,-0.2527152552426538,0.049418979424252774,61
subject_601,Warmup,Horizontal,UTR,-0.5106197354389556,2.617689082350016e-05,61
subject_602,Cooldown,Sagittal,MTL,-0.05281461984271244,0.6860332485185525,61
subject_602,Cooldown,Sagittal,MTR,-0.06042244008196031,0.643669395641718,61
subject_602,Cooldown,Sagittal,SCML,0.07038805584990068,0.589856131310723,61
subject_602,Cooldown,Sagittal,SCMR,-0.20437371642706761,0.1141265732131752,61
subject_602,Cooldown,Sagittal,STL,0.1062579851597429,0.4150473114732501,61
subject_602,Cooldown,Sagittal,STR,-0.36907359342466906,0.0034222363525923437,61
subject_602,Cooldown,Sagittal,UTL,-0.18353080395342572,0.1568266650282276,61
subject_602,Cooldown,Sagittal,UTR,-0.09987621859541514,0.44377252061178424,61
subject_602,Cooldown,Frontal,MTL,0.330003982951913,0.009396114330796613,61
subject_602,Cooldown,Frontal,MTR,0.2675485866764176,0.03710932898200564,61
subject_602,Cooldown,Frontal,SCML,-0.14064203898128488,0.27964847238992374,61
subject_602,Cooldown,Frontal,SCMR,0.1282859666918189,0.3244786267281512,61
subject_602,Cooldown,Frontal,STL,-0.07707136777229844,0.5549407062572339,61
subject_602,Cooldown,Frontal,STR,0.26552348219192073,0.038622484062007696,61
subject_602,Cooldown,Frontal,UTL,0.1269358970354877,0.32963877835402794,61
subject_602,Cooldown,Frontal,UTR,0.283778771892747,0.02667023535562855,61
subject_602,Cooldown,Horizontal,MTL,-0.2104417123236605,0.10354896292186369,61
subject_602,Cooldown,Horizontal,MTR,-0.2308070393227244,0.07351560381099315,61
subject_602,Cooldown,Horizontal,SCML,0.061095980997191754,0.6399701634770629,61
subject_602,Cooldown,Horizontal,SCMR,0.016971105832553266,0.8967122164429525,61
subject_602,Cooldown,Horizontal,STL,-0.19007638532459656,0.142309324797776,61
subject_602,Cooldown,Horizontal,STR,-0.1018266349953196,0.43487812668348014,61
subject_602,Cooldown,Horizontal,UTL,0.342816337817576,0.006839128510406252,61
subject_602,Cooldown,Horizontal,UTR,-0.13237462549391546,0.30916572002763876,61
subject_602,Second_threshold,Sagittal,MTL,0.06728802187684814,0.6126003995163153,59
subject_602,Second_threshold,Sagittal,MTR,-0.04089908815754791,0.7584179650717187,59
subject_602,Second_threshold,Sagittal,SCML,0.1352902741535064,0.30694355712244054,59
subject_602,Second_threshold,Sagittal,SCMR,-0.08927879997626499,0.501306475770389,59
subject_602,Second_threshold,Sagittal,STL,0.04326732579902358,0.7448902930318367,59
subject_602,Second_threshold,Sagittal,STR,0.1760014069426832,0.182399650599022,59
subject_602,Second_threshold,Sagittal,UTL,-0.1871283647502514,0.1558473417107655,59
subject_602,Second_threshold,Sagittal,UTR,-0.16712991355556803,0.20579871485274706,59
subject_602,Second_threshold,Frontal,MTL,0.24100762342254908,0.06594259805165699,59
subject_602,Second_threshold,Frontal,MTR,0.05451758653972145,0.6817304084593888,59
subject_602,Second_threshold,Frontal,SCML,-0.23454381743037342,0.07376765099446221,59
subject_602,Second_threshold,Frontal,SCMR,0.23893920550505288,0.06837062237821469,59
subject_602,Second_threshold,Frontal,STL,-0.2381266127517508,0.06934384282098326,59
subject_602,Second_threshold,Frontal,STR,-0.14382891733446837,0.27712709584102174,59
subject_602,Second_threshold,Frontal,UTL,0.45586453460246756,0.0002852491581424763,59
subject_602,Second_threshold,Frontal,UTR,0.12979322432288698,0.3271936925403955,59
subject_602,Second_threshold,Horizontal,MTL,-0.029714770857362138,0.8232170042548873,59
subject_602,Second_threshold,Horizontal,MTR,-0.029714770857362138,0.8232170042548873,59
subject_602,Second_threshold,Horizontal,SCML,-0.06857254813237418,0.6058165646271936,59
subject_602,Second_threshold,Horizontal,SCMR,-0.3108622182000962,0.01655740816387579,59
subject_602,Second_threshold,Horizontal,STL,-0.11657333182503608,0.3792595769056848,59
subject_602,Second_threshold,Horizontal,STR,-0.16914561872652298,0.20030453896547565,59
subject_602,Second_threshold,Horizontal,UTL,-0.10285882219856125,0.4382046049059828,59
subject_602,Second_threshold,Horizontal,UTR,-0.082287057758849,0.5355294439463504,59
subject_602,Vo2max,Sagittal,MTL,0.41190176840873016,0.02640511514354143,29
subject_602,Vo2max,Sagittal,MTR,0.08597676748504192,0.657436142809488,29
subject_602,Vo2max,Sagittal,SCML,0.3506503458213474,0.062187049375365976,29
subject_602,Vo2max,Sagittal,SCMR,-0.006743275881179758,0.9723057081042709,29
subject_602,Vo2max,Sagittal,STL,0.24781538863335612,0.19492263905248733,29
subject_602,Vo2max,Sagittal,STR,-0.4557330616363986,0.012973592591192497,29
subject_602,Vo2max,Sagittal,UTL,0.17139159531331882,0.37401563968800283,29
subject_602,Vo2max,Sagittal,UTR,0.194993060897448,0.31074860695777967,29
subject_602,Vo2max,Frontal,MTL,0.10154717982823293,0.6001727030469476,29
subject_602,Vo2max,Frontal,MTR,0.13172119897719356,0.49579840693532656,29
subject_602,Vo2max,Frontal,SCML,0.11054135861301927,0.5680994998354855,29
subject_602,Vo2max,Frontal,SCMR,-0.4183743808923197,0.023905230030332972,29
subject_602,Vo2max,Frontal,STL,0.29796843909598636,0.11643153310181796,29
subject_602,Vo2max,Frontal,STR,-0.2625719935558594,0.16879635348613067,29
subject_602,Vo2max,Frontal,UTL,0.5245637175127004,0.003485925460606234,29
subject_602,Vo2max,Frontal,UTR,0.43026990767219836,0.019815936685981365,29
subject_602,Vo2max,Horizontal,MTL,0.08368274087557229,0.6660459132207254,29
subject_602,Vo2max,Horizontal,MTR,0.07531446678801507,0.6977994424710855,29
subject_602,Vo2max,Horizontal,SCML,0.18410202992625904,0.3390644498845287,29
subject_602,Vo2max,Horizontal,SCMR,0.15899720766358733,0.41004015303225283,29
subject_602,Vo2max,Horizontal,STL,-0.13389238540091566,0.4886584785409379,29
subject_602,Vo2max,Horizontal,STR,0.14226065948847288,0.4616362079875215,29
subject_602,Vo2max,Horizontal,UTL,-0.1757337558387018,0.36184656310706764,29
subject_602,Vo2max,Horizontal,UTR,-0.15899720766358733,0.41004015303225283,29
subject_602,WanT,Sagittal,MTL,0.394279244947595,0.02817629015073814,31
subject_602,WanT,Sagittal,MTR,0.4657113358494308,0.008283235807351063,31
subject_602,WanT,Sagittal,SCML,0.6426730111953682,9.678938057678374e-05,31
subject_602,WanT,Sagittal,SCMR,0.7721571638875178,3.624435788512009e-07,31
subject_602,WanT,Sagittal,STL,0.6062016415204128,0.00030086861061729824,31
subject_602,WanT,Sagittal,STR,0.7153999436241256,6.090269165946385e-06,31
subject_602,WanT,Sagittal,UTL,0.47412780577442043,0.007047649193466552,31
subject_602,WanT,Sagittal,UTR,0.8319356810470601,6.644538765414534e-09,31
