subject,angle_plane,angle_name,power_source,slope_per_watt,slope_per_100w,slope_per_pct_wmax,slope_per_10pct_wmax,intercept,r_squared,p_value,n_minutes
subject_601,angle_horizontal,Horizontal (Rotation),file,-0.004900284900284907,-0.4900284900284907,-0.017028490028490065,-0.17028490028490065,-4.940740740740739,0.0051897384079937275,0.8332877370046172,11
subject_602,angle_horizontal,Horizontal (Rotation),file,-0.021088043060361397,-2.1088043060361397,-0.057992118415993915,-0.5799211841599392,12.886726259131105,0.052343686930548076,0.553772576391002,9
subject_603,angle_horizontal,Horizontal (Rotation),file,-0.031528822055137844,-3.152882205513784,-0.109562656641604,-1.09562656641604,7.366791979949875,0.17326365032436128,0.2028737953021068,11
subject_604,angle_horizontal,Horizontal (Rotation),file,0.08960244648318043,8.960244648318042,0.28224770642201835,2.8224770642201835,-18.80351681957187,0.521823435017992,0.012045256699064538,11
subject_605,angle_horizontal,Horizontal (Rotation),file,-0.005374318221805167,-0.5374318221805167,-0.019884977420679083,-0.19884977420679084,9.712656149199459,0.0022342748453092888,0.9038852924476757,9
subject_606,angle_horizontal,Horizontal (Rotation),file,-0.00034364261168384974,-0.03436426116838497,-0.0009621993127147643,-0.009621993127147644,1.1340206185567012,0.00015667596277379217,0.9812254401871425,6
subject_607,angle_horizontal,Horizontal (Rotation),file,0.006063501162383365,0.6063501162383366,0.017887328429030926,0.17887328429030927,18.49176777809624,0.13417375506017737,0.297856137691876,10
subject_608,angle_horizontal,Horizontal (Rotation),manual,-0.17428369652945924,-17.428369652945925,-0.5577078288942695,-5.577078288942695,37.113599677159,0.8842340298942625,0.001616921464192238,7
subject_609,angle_horizontal,Horizontal (Rotation),manual,-0.008181818181818182,-0.8181818181818182,-0.024545454545454547,-0.24545454545454548,0.9090909090909092,0.14757085020242913,0.24344410199014027,11
subject_610,angle_horizontal,Horizontal (Rotation),manual,0.008867521367521366,0.8867521367521366,0.028376068376068375,0.28376068376068375,-3.2008547008547006,0.11819449652816072,0.40437794665763377,8
subject_611,angle_horizontal,Horizontal (Rotation),manual,-0.012470862470862475,-1.2470862470862476,-0.0498834498834499,-0.498834498834499,22.672105672105673,0.08256748408003138,0.3651482421275652,12
subject_612,angle_horizontal,Horizontal (Rotation),manual,-0.02141414141414142,-2.141414141414142,-0.05674747474747476,-0.5674747474747476,-13.404040404040401,0.16063973769991813,0.2510374096795179,10
subject_613,angle_horizontal,Horizontal (Rotation),manual,0.02717948717948718,2.717948717948718,0.10871794871794878,1.0871794871794878,-5.397435897435898,0.8319881525360979,0.08786615426457402,4
subject_614,angle_horizontal,Horizontal (Rotation),manual,-0.0012601626016260164,-0.12601626016260165,-0.004788617886178861,-0.047886178861788614,0.3388026607538803,0.20142213753680935,0.16616366310856975,11
subject_615,angle_horizontal,Horizontal (Rotation),manual,0.007676767676767677,0.7676767676767676,0.01573737373737372,0.1573737373737372,-1.5676767676767678,0.0875151515151515,0.40659438564150996,10
subject_616,angle_horizontal,Horizontal (Rotation),manual,0.15606060606060607,15.606060606060607,0.5306060606060607,5.3060606060606075,-48.61144781144781,0.8182167814150076,0.0003231391908603526,10
subject_617,angle_horizontal,Horizontal (Rotation),manual,0.13063973063973064,13.063973063973064,0.37232323232323244,3.7232323232323243,-18.25858585858586,0.8775840648865642,6.466495172264734e-05,10
subject_618,angle_horizontal,Horizontal (Rotation),manual,0.07886423920906682,7.886423920906682,0.33911622859898727,3.3911622859898727,-19.600541221230884,0.7826440499906884,0.0001319990701790183,12
subject_619,angle_horizontal,Horizontal (Rotation),manual,0.016836734693877548,1.6836734693877549,0.06397959183673471,0.6397959183673472,-4.826530612244897,0.37499999999999994,0.1438108087116039,7
subject_620,angle_horizontal,Horizontal (Rotation),manual,0.0026262626262626263,0.26262626262626265,0.008404040404040405,0.08404040404040405,-0.46161616161616165,0.14322033898305087,0.2511081915308995,11
subject_621,angle_horizontal,Horizontal (Rotation),manual,0.06959688146128823,6.959688146128823,0.19835111216467147,1.9835111216467147,-16.97142875956435,0.648546644937883,0.0015719712846463563,12
subject_623,angle_horizontal,Horizontal (Rotation),manual,0.0023510971786833857,0.23510971786833856,0.008934169278996866,0.08934169278996866,-0.5642633228840125,0.25,0.11730680301423817,11
subject_624,angle_horizontal,Horizontal (Rotation),manual,-0.0059706242739612685,-0.5970624273961268,-0.01910599767667606,-0.1910599767667606,4.2820133352429135,0.03850867913574836,0.4833359006268953,15
subject_625,angle_horizontal,Horizontal (Rotation),manual,-0.0030158730158730157,-0.30158730158730157,-0.00995238095238096,-0.09952380952380961,-0.5880952380952381,0.014309497383859204,0.6711043339298811,15
subject_626,angle_horizontal,Horizontal (Rotation),file,-0.07138561184362711,-7.138561184362711,-0.2248646773074254,-2.248646773074254,14.928521859819572,0.4065956698657296,0.025702639527293108,12
subject_627,angle_horizontal,Horizontal (Rotation),file,-0.02821827744904667,-2.821827744904667,-0.07760026298487835,-0.7760026298487834,-15.58770545693623,0.20360423290902835,0.16360698503462567,11
subject_628,angle_horizontal,Horizontal (Rotation),file,0.10142352154389989,10.14235215438999,0.25355880385974966,2.5355880385974965,-34.36705837393714,0.749691234815231,0.001201415665073369,10
subject_629,angle_horizontal,Horizontal (Rotation),file,0.05065911532076946,5.065911532076946,0.12664778830192364,1.2664778830192365,-1.4124597207303982,0.3842889609691591,0.1011186634897314,8
subject_630,angle_horizontal,Horizontal (Rotation),file,-0.0959342560553633,-9.59342560553633,-0.2686159169550173,-2.686159169550173,33.63581314878893,0.5581903985592753,0.020693748451770553,9
subject_631,angle_horizontal,Horizontal (Rotation),file,-0.03973750790638836,-3.973750790638836,-0.11921252371916508,-1.1921252371916506,7.373339658444023,0.3887633948952269,0.07278603976941322,9
subject_632,angle_horizontal,Horizontal (Rotation),file,-0.00031718569780853523,-0.03171856978085352,-0.001078431372549018,-0.01078431372549018,-0.06603229527104956,0.005509014751411405,0.8494871214838584,9
